variable,permutation,dropout_loss,label,Year
FieldTHOMPSON.96,4,6140.74532665039,Other,2018
FieldTIMCO.14.CR,4,6110.32266426925,Other,2018
Area_He,4,6290.06770544995,Other,2018
Average_Temp,4,6119.54739701369,Other,2018
Max_Temp,4,6119.54739701369,Other,2018
Min_Temp,4,6119.54739701369,Other,2018
Average_Hum,4,6119.54739701369,Other,2018
Average_Evapotranspiration,4,6119.54739701369,Other,2018
Accumulated_degree_Days,4,6119.54739701369,Other,2018
B1_mean,4,7482.24542805447,Remote Sensing,2018
B2_mean,4,6645.77766020839,Remote Sensing,2018
B3_mean,4,7325.7741220008,Remote Sensing,2018
B4_mean,4,7169.16408558264,Remote Sensing,2018
B5_mean,4,7140.50425349882,Remote Sensing,2018
B6_mean,4,6424.18186510546,Remote Sensing,2018
B7_mean,4,6428.89188379502,Remote Sensing,2018
B8_mean,4,6549.67927146407,Remote Sensing,2018
B8A_mean,4,6532.39846389453,Remote Sensing,2018
B9_mean,4,6477.19853046632,Remote Sensing,2018
B10_mean,4,6386.02783600449,Remote Sensing,2018
B11_mean,4,6247.31450377405,Remote Sensing,2018
B12_mean,4,6611.27758477352,Remote Sensing,2018
EVI,4,6693.68426686893,Remote Sensing,2018
GNDVI,4,6968.71650128671,Remote Sensing,2018
NDVI,4,6534.98180584981,Remote Sensing,2018
VarietyCRIMSON,5,6455.64091390197,Other,2018
VarietyINIAGRAPEONE,5,6177.26392640079,Other,2018
VarietySABLE,5,6407.43444499959,Other,2018
VarietyTHOMPSON,5,6178.61819422787,Other,2018
VarietyTIMCO,5,6119.54739701369,Other,2018
FieldCRIMSON..99.00,5,6136.32483344073,Other,2018
FieldCRIMSON.04,5,6312.77455066611,Other,2018
FieldINIAGRAPE.ONE.14,5,6150.30873334649,Other,2018
FieldINIAGRAPE.ONE.15,5,6119.54739701369,Other,2018
FieldSABLE.14,5,6155.61319050893,Other,2018
FieldSABLE.16,5,6465.5892327392,Other,2018
FieldTHOMPSON.00,5,6183.9750736549,Other,2018
FieldTHOMPSON.07,5,6128.85690786436,Other,2018
FieldTHOMPSON.08,5,6130.76165450447,Other,2018
FieldTHOMPSON.96,5,6160.422485694,Other,2018
FieldTIMCO.14.CR,5,6157.96128438979,Other,2018
Area_He,5,6482.65297398194,Other,2018
Average_Temp,5,6119.54739701369,Other,2018
Max_Temp,5,6119.54739701369,Other,2018
Min_Temp,5,6119.54739701369,Other,2018
Average_Hum,5,6119.54739701369,Other,2018
Average_Evapotranspiration,5,6119.54739701369,Other,2018
Accumulated_degree_Days,5,6119.54739701369,Other,2018
B1_mean,5,7130.58448060355,Remote Sensing,2018
B2_mean,5,6810.01076283255,Remote Sensing,2018
B3_mean,5,6851.84805446632,Remote Sensing,2018
B4_mean,5,7255.09485786254,Remote Sensing,2018
B5_mean,5,6502.64365419641,Remote Sensing,2018
B6_mean,5,6528.52989364938,Remote Sensing,2018
B7_mean,5,6249.47686194232,Remote Sensing,2018
B8_mean,5,6633.63876796004,Remote Sensing,2018
B8A_mean,5,6485.00825836287,Remote Sensing,2018
B9_mean,5,6452.14917223106,Remote Sensing,2018
B10_mean,5,6264.19089203302,Remote Sensing,2018
B11_mean,5,6270.20324123654,Remote Sensing,2018
B12_mean,5,6490.87442159971,Remote Sensing,2018
EVI,5,6563.34805848812,Remote Sensing,2018
GNDVI,5,6752.17852300792,Remote Sensing,2018
NDVI,5,7126.26314184264,Remote Sensing,2018
VarietyCRIMSON,6,6346.22250206507,Other,2018
VarietyINIAGRAPEONE,6,6187.90715093978,Other,2018
VarietySABLE,6,6401.72079557486,Other,2018
VarietyTHOMPSON,6,6382.86182035496,Other,2018
VarietyTIMCO,6,6104.74302155756,Other,2018
FieldCRIMSON..99.00,6,6321.81859649617,Other,2018
FieldCRIMSON.04,6,6269.23494053417,Other,2018
FieldINIAGRAPE.ONE.14,6,6159.90792578145,Other,2018
FieldINIAGRAPE.ONE.15,6,6102.7252058977,Other,2018
FieldSABLE.14,6,6142.48898910216,Other,2018
FieldSABLE.16,6,6541.10090452168,Other,2018
FieldTHOMPSON.00,6,6127.45870673851,Other,2018
FieldTHOMPSON.07,6,6192.84561284214,Other,2018
FieldTHOMPSON.08,6,6132.32410186005,Other,2018
FieldTHOMPSON.96,6,6184.38049579972,Other,2018
FieldTIMCO.14.CR,6,6131.85882091824,Other,2018
Area_He,6,6316.09448134416,Other,2018
Average_Temp,6,6119.54739701369,Other,2018
Max_Temp,6,6119.54739701369,Other,2018
Min_Temp,6,6119.54739701369,Other,2018
Average_Hum,6,6119.54739701369,Other,2018
Average_Evapotranspiration,6,6119.54739701369,Other,2018
Accumulated_degree_Days,6,6119.54739701369,Other,2018
B1_mean,6,7098.61174365157,Remote Sensing,2018
B2_mean,6,6722.09792043879,Remote Sensing,2018
B3_mean,6,7184.97632413486,Remote Sensing,2018
B4_mean,6,6433.02954077748,Remote Sensing,2018
B5_mean,6,6910.1532102446,Remote Sensing,2018
B6_mean,6,6483.894612785,Remote Sensing,2018
B7_mean,6,6422.70054591765,Remote Sensing,2018
B8_mean,6,6506.80070827413,Remote Sensing,2018
B8A_mean,6,6407.54393330264,Remote Sensing,2018
B9_mean,6,6394.11705872123,Remote Sensing,2018
B10_mean,6,6282.27933429597,Remote Sensing,2018
B11_mean,6,6279.55954078779,Remote Sensing,2018
B12_mean,6,6651.59520005691,Remote Sensing,2018
EVI,6,6628.21538304842,Remote Sensing,2018
GNDVI,6,7045.17632784423,Remote Sensing,2018
NDVI,6,6914.29590086933,Remote Sensing,2018
VarietyCRIMSON,7,6301.28174735035,Other,2018
VarietyINIAGRAPEONE,7,6118.70153938264,Other,2018
VarietySABLE,7,6490.24664905366,Other,2018
VarietyTHOMPSON,7,6361.04359165369,Other,2018
VarietyTIMCO,7,6196.08515658222,Other,2018
FieldCRIMSON..99.00,7,6175.58140543514,Other,2018
FieldCRIMSON.04,7,6424.94933725268,Other,2018
FieldINIAGRAPE.ONE.14,7,6142.59656466746,Other,2018
FieldINIAGRAPE.ONE.15,7,6119.54739701369,Other,2018
FieldSABLE.14,7,6119.54739701369,Other,2018
FieldSABLE.16,7,6401.92630201148,Other,2018
FieldTHOMPSON.00,7,6127.45870673851,Other,2018
FieldTHOMPSON.07,7,6133.01230826603,Other,2018
FieldTHOMPSON.08,7,6132.32410186005,Other,2018
FieldTHOMPSON.96,7,6244.11404780197,Other,2018
FieldTIMCO.14.CR,7,6124.38865318228,Other,2018
Area_He,7,6321.804946034,Other,2018
Average_Temp,7,6119.54739701369,Other,2018
Max_Temp,7,6119.54739701369,Other,2018
Min_Temp,7,6119.54739701369,Other,2018
Average_Hum,7,6119.54739701369,Other,2018
Average_Evapotranspiration,7,6119.54739701369,Other,2018
Accumulated_degree_Days,7,6119.54739701369,Other,2018
B1_mean,7,7286.35501219357,Remote Sensing,2018
B2_mean,7,6640.71875948948,Remote Sensing,2018
B3_mean,7,6644.98888633661,Remote Sensing,2018
B4_mean,7,7440.85108885307,Remote Sensing,2018
B5_mean,7,6283.19784864419,Remote Sensing,2018
B6_mean,7,6473.28774528665,Remote Sensing,2018
B7_mean,7,6505.83784324874,Remote Sensing,2018
B8_mean,7,6571.8858174913,Remote Sensing,2018
B8A_mean,7,6420.16338737876,Remote Sensing,2018
B9_mean,7,6410.28055846416,Remote Sensing,2018
B10_mean,7,6360.81921928813,Remote Sensing,2018
B11_mean,7,6348.29043223009,Remote Sensing,2018
B12_mean,7,6645.45257771463,Remote Sensing,2018
EVI,7,6557.57508446212,Remote Sensing,2018
GNDVI,7,6598.06783299325,Remote Sensing,2018
NDVI,7,6996.48176273937,Remote Sensing,2018
VarietyCRIMSON,8,6278.20692173601,Other,2018
VarietyINIAGRAPEONE,8,6218.77926181066,Other,2018
VarietySABLE,8,6323.05562086891,Other,2018
VarietyTHOMPSON,8,6327.56111855314,Other,2018
VarietyTIMCO,8,6173.44995343932,Other,2018
FieldCRIMSON..99.00,8,6116.91348913986,Other,2018
FieldCRIMSON.04,8,6216.75316146632,Other,2018
FieldINIAGRAPE.ONE.14,8,6159.90792578145,Other,2018
FieldINIAGRAPE.ONE.15,8,6149.89574539203,Other,2018
FieldSABLE.14,8,6119.54739701369,Other,2018
FieldSABLE.16,8,6506.2662353917,Other,2018
FieldTHOMPSON.00,8,6183.9750736549,Other,2018
FieldTHOMPSON.07,8,6128.85690786436,Other,2018
FieldTHOMPSON.08,8,6172.33091239943,Other,2018
FieldTHOMPSON.96,8,6136.92951538712,Other,2018
FieldTIMCO.14.CR,8,6124.38865318228,Other,2018
Area_He,8,6332.68932460005,Other,2018
Average_Temp,8,6119.54739701369,Other,2018
Max_Temp,8,6119.54739701369,Other,2018
Min_Temp,8,6119.54739701369,Other,2018
Average_Hum,8,6119.54739701369,Other,2018
Average_Evapotranspiration,8,6119.54739701369,Other,2018
Accumulated_degree_Days,8,6119.54739701369,Other,2018
B1_mean,8,6985.7547759355,Remote Sensing,2018
B2_mean,8,7163.31791314382,Remote Sensing,2018
B3_mean,8,7426.6582937628,Remote Sensing,2018
B4_mean,8,6870.70555271548,Remote Sensing,2018
B5_mean,8,6880.6894510011,Remote Sensing,2018
B6_mean,8,6546.0673725452,Remote Sensing,2018
B7_mean,8,6459.41242179825,Remote Sensing,2018
B8_mean,8,6196.23918037654,Remote Sensing,2018
B8A_mean,8,6505.13257266336,Remote Sensing,2018
B9_mean,8,6153.54340354355,Remote Sensing,2018
B10_mean,8,6390.33731416525,Remote Sensing,2018
B11_mean,8,6301.00110264426,Remote Sensing,2018
B12_mean,8,6484.93010577532,Remote Sensing,2018
EVI,8,6476.24050243416,Remote Sensing,2018
GNDVI,8,6747.71830825012,Remote Sensing,2018
NDVI,8,6345.46442278007,Remote Sensing,2018
VarietyCRIMSON,9,6794.58738785355,Other,2018
VarietyINIAGRAPEONE,9,6316.97706394085,Other,2018
VarietySABLE,9,6463.10079927218,Other,2018
VarietyTHOMPSON,9,6576.8590657587,Other,2018
VarietyTIMCO,9,6337.51093018837,Other,2018
FieldCRIMSON..99.00,9,6136.32483344073,Other,2018
FieldCRIMSON.04,9,6216.75316146632,Other,2018
FieldINIAGRAPE.ONE.14,9,6138.24737035784,Other,2018
FieldINIAGRAPE.ONE.15,9,6113.64758290622,Other,2018
FieldSABLE.14,9,6135.96659762928,Other,2018
FieldSABLE.16,9,6375.33560405892,Other,2018
FieldTHOMPSON.00,9,6123.44202216466,Other,2018
FieldTHOMPSON.07,9,6133.01230826603,Other,2018
FieldTHOMPSON.08,9,6149.32281598068,Other,2018
FieldTHOMPSON.96,9,6184.38049579972,Other,2018
FieldTIMCO.14.CR,9,6119.54739701369,Other,2018
Area_He,9,6313.93313374826,Other,2018
Average_Temp,9,6119.54739701369,Other,2018
Max_Temp,9,6119.54739701369,Other,2018
Min_Temp,9,6119.54739701369,Other,2018
Average_Hum,9,6119.54739701369,Other,2018
Average_Evapotranspiration,9,6119.54739701369,Other,2018
Accumulated_degree_Days,9,6119.54739701369,Other,2018
B1_mean,9,6794.85500994429,Remote Sensing,2018
B2_mean,9,7065.80410765695,Remote Sensing,2018
B3_mean,9,6683.4719121437,Remote Sensing,2018
B4_mean,9,6880.11769998853,Remote Sensing,2018
B5_mean,9,7042.69402160279,Remote Sensing,2018
B6_mean,9,6455.14594940531,Remote Sensing,2018
B7_mean,9,6480.75144905784,Remote Sensing,2018
B8_mean,9,6570.42952963765,Remote Sensing,2018
B8A_mean,9,6566.63461377772,Remote Sensing,2018
B9_mean,9,6477.87379776248,Remote Sensing,2018
B10_mean,9,6286.6534214263,Remote Sensing,2018
B11_mean,9,6273.5820664272,Remote Sensing,2018
B12_mean,9,6557.06479987154,Remote Sensing,2018
EVI,9,6080.51859334204,Remote Sensing,2018
GNDVI,9,7230.15591480865,Remote Sensing,2018
NDVI,9,7116.26525975266,Remote Sensing,2018
VarietyCRIMSON,10,6518.03957443544,Other,2018
VarietyINIAGRAPEONE,10,6225.07731779209,Other,2018
VarietySABLE,10,6480.19985074233,Other,2018
VarietyTHOMPSON,10,6402.8049510565,Other,2018
VarietyTIMCO,10,6117.10734162753,Other,2018
FieldCRIMSON..99.00,10,6175.58140543514,Other,2018
FieldCRIMSON.04,10,6359.81294211939,Other,2018
FieldINIAGRAPE.ONE.14,10,6142.59656466746,Other,2018
FieldINIAGRAPE.ONE.15,10,6106.20558706781,Other,2018
FieldSABLE.14,10,6155.61319050893,Other,2018
FieldSABLE.16,10,6375.33560405892,Other,2018
FieldTHOMPSON.00,10,6135.31728057073,Other,2018
FieldTHOMPSON.07,10,6147.1023265117,Other,2018
FieldTHOMPSON.08,10,6168.31145636469,Other,2018
FieldTHOMPSON.96,10,6160.422485694,Other,2018
FieldTIMCO.14.CR,10,6119.54739701369,Other,2018
Area_He,10,6204.69300202529,Other,2018
Average_Temp,10,6119.54739701369,Other,2018
Max_Temp,10,6119.54739701369,Other,2018
Min_Temp,10,6119.54739701369,Other,2018
Average_Hum,10,6119.54739701369,Other,2018
Average_Evapotranspiration,10,6119.54739701369,Other,2018
Accumulated_degree_Days,10,6119.54739701369,Other,2018
B1_mean,10,6849.52166674741,Remote Sensing,2018
B2_mean,10,6733.11673223059,Remote Sensing,2018
B3_mean,10,6691.747406154,Remote Sensing,2018
B4_mean,10,6519.74875316644,Remote Sensing,2018
B5_mean,10,6837.84991043597,Remote Sensing,2018
B6_mean,10,6404.11729522102,Remote Sensing,2018
B7_mean,10,6514.98416434623,Remote Sensing,2018
B8_mean,10,6514.55596329611,Remote Sensing,2018
B8A_mean,10,6525.15449419846,Remote Sensing,2018
B9_mean,10,6504.09398625849,Remote Sensing,2018
B10_mean,10,6293.55777036825,Remote Sensing,2018
B11_mean,10,6215.10448087477,Remote Sensing,2018
B12_mean,10,6755.72842644955,Remote Sensing,2018
EVI,10,6464.32447563819,Remote Sensing,2018
GNDVI,10,6850.84812181073,Remote Sensing,2018
NDVI,10,6235.5611119745,Remote Sensing,2018
Average_Temp,0,7651.38590761721,Other,2019
Max_Temp,0,7651.38590761721,Other,2019
Min_Temp,0,7651.38590761721,Other,2019
Average_Hum,0,7651.38590761721,Other,2019
Average_Evapotranspiration,0,7651.38590761721,Other,2019
Accumulated_degree_Days,0,7651.38590761721,Other,2019
FieldTHOMPSON.00,0,7653.94580092343,Other,2019
FieldTHOMPSON.08,0,7663.55872305784,Other,2019
FieldTHOMPSON.96,0,7664.17391007482,Other,2019
FieldTHOMPSON.07,0,7664.38715007677,Other,2019
VarietySABLE,0,7673.09131385185,Other,2019
FieldCRIMSON..99.00,0,7680.706827041,Other,2019
FieldCRIMSON.04,0,7693.46142911632,Other,2019
FieldSABLE.14,0,7701.75470487294,Other,2019
FieldSABLE.16,0,7703.00120694169,Other,2019
FieldINIAGRAPE.ONE.15,0,7762.26268008621,Other,2019
FieldINIAGRAPE.ONE.14,0,7775.91409114574,Other,2019
B12_mean,0,7782.49815666369,Remote Sensing,2019
B7_mean,0,7811.54684135834,Remote Sensing,2019
VarietyTHOMPSON,0,7825.75283178764,Other,2019
Area_He,0,7856.74076167357,Other,2019
B11_mean,0,7869.46296315153,Remote Sensing,2019
VarietyCRIMSON,0,7884.14947357614,Other,2019
B10_mean,0,7911.90440221389,Remote Sensing,2019
B8A_mean,0,7931.42594662017,Remote Sensing,2019
VarietyINIAGRAPEONE,0,7947.02350702633,Other,2019
B6_mean,0,7954.31030568307,Remote Sensing,2019
B3_mean,0,7983.82436594343,Remote Sensing,2019
EVI,0,8004.33567095542,Remote Sensing,2019
B2_mean,0,8012.28784188795,Remote Sensing,2019
FieldTIMCO.14.CR,0,8040.2204094989,Other,2019
B9_mean,0,8043.1116331739,Remote Sensing,2019
B1_mean,0,8044.84539172279,Remote Sensing,2019
B8_mean,0,8044.95415610829,Remote Sensing,2019
GNDVI,0,8061.50229404,Remote Sensing,2019
B5_mean,0,8062.74381226634,Remote Sensing,2019
B4_mean,0,8068.99226939396,Remote Sensing,2019
VarietyTIMCO,0,8143.97051713019,Other,2019
NDVI,0,8199.71980229522,Remote Sensing,2019
VarietyCRIMSON,1,7860.84306533068,Other,2019
VarietyINIAGRAPEONE,1,7883.0198659116,Other,2019
VarietySABLE,1,7670.21587456138,Other,2019
VarietyTHOMPSON,1,7673.78644702636,Other,2019
VarietyTIMCO,1,8128.00883962944,Other,2019
FieldCRIMSON..99.00,1,7622.36132216219,Other,2019
FieldCRIMSON.04,1,7665.59239847317,Other,2019
FieldINIAGRAPE.ONE.14,1,7731.01969595054,Other,2019
FieldINIAGRAPE.ONE.15,1,7651.38590761721,Other,2019
FieldSABLE.14,1,7672.42540299897,Other,2019
FieldSABLE.16,1,7865.64963238321,Other,2019
FieldTHOMPSON.00,1,7651.38590761721,Other,2019
FieldTHOMPSON.07,1,7670.09069049389,Other,2019
FieldTHOMPSON.08,1,7667.90199770624,Other,2019
FieldTHOMPSON.96,1,7655.33490395685,Other,2019
FieldTIMCO.14.CR,1,8072.25226437488,Other,2019
Area_He,1,7846.60549617244,Other,2019
Average_Temp,1,7651.38590761721,Other,2019
Max_Temp,1,7651.38590761721,Other,2019
Min_Temp,1,7651.38590761721,Other,2019
Average_Hum,1,7651.38590761721,Other,2019
Average_Evapotranspiration,1,7651.38590761721,Other,2019
Accumulated_degree_Days,1,7651.38590761721,Other,2019
B1_mean,1,8128.1607197226,Remote Sensing,2019
B2_mean,1,7907.56248108824,Remote Sensing,2019
B3_mean,1,8189.68597432648,Remote Sensing,2019
B4_mean,1,8312.09453715907,Remote Sensing,2019
B5_mean,1,8202.15627449805,Remote Sensing,2019
B6_mean,1,7941.3336381102,Remote Sensing,2019
B7_mean,1,7847.50108885157,Remote Sensing,2019
B8_mean,1,8001.82104702013,Remote Sensing,2019
B8A_mean,1,7895.64780133369,Remote Sensing,2019
B9_mean,1,8034.23592505026,Remote Sensing,2019
B10_mean,1,7714.51930612782,Remote Sensing,2019
B11_mean,1,7795.28570498757,Remote Sensing,2019
B12_mean,1,7797.25107913989,Remote Sensing,2019
EVI,1,7804.37283350524,Remote Sensing,2019
GNDVI,1,8017.08146800881,Remote Sensing,2019
NDVI,1,7856.9439486409,Remote Sensing,2019
VarietyCRIMSON,2,7970.73818071634,Other,2019
VarietyINIAGRAPEONE,2,8010.13627945686,Other,2019
VarietySABLE,2,7670.61786464444,Other,2019
VarietyTHOMPSON,2,8044.53419462925,Other,2019
VarietyTIMCO,2,8104.20973883775,Other,2019
FieldCRIMSON..99.00,2,7678.09279970671,Other,2019
FieldCRIMSON.04,2,7859.86354616474,Other,2019
FieldINIAGRAPE.ONE.14,2,7767.5030048863,Other,2019
FieldINIAGRAPE.ONE.15,2,7753.78230803778,Other,2019
FieldSABLE.14,2,7691.12392063823,Other,2019
FieldSABLE.16,2,7666.15199258785,Other,2019
FieldTHOMPSON.00,2,7656.2859844419,Other,2019
FieldTHOMPSON.07,2,7696.49475685978,Other,2019
FieldTHOMPSON.08,2,7663.1270736112,Other,2019
FieldTHOMPSON.96,2,7659.83889399579,Other,2019
FieldTIMCO.14.CR,2,8101.35610150615,Other,2019
Area_He,2,7772.49915296028,Other,2019
Average_Temp,2,7651.38590761721,Other,2019
Max_Temp,2,7651.38590761721,Other,2019
Min_Temp,2,7651.38590761721,Other,2019
Average_Hum,2,7651.38590761721,Other,2019
Average_Evapotranspiration,2,7651.38590761721,Other,2019
Accumulated_degree_Days,2,7651.38590761721,Other,2019
B1_mean,2,7922.20652851735,Remote Sensing,2019
B2_mean,2,8255.22013249819,Remote Sensing,2019
B3_mean,2,8303.19003978327,Remote Sensing,2019
B4_mean,2,8262.52279495622,Remote Sensing,2019
B5_mean,2,7934.42007840177,Remote Sensing,2019
B6_mean,2,7921.83932380551,Remote Sensing,2019
B7_mean,2,7826.98518100958,Remote Sensing,2019
B8_mean,2,8159.7477303348,Remote Sensing,2019
B8A_mean,2,8081.96496261434,Remote Sensing,2019
B9_mean,2,7886.06985133716,Remote Sensing,2019
B10_mean,2,7929.93438764444,Remote Sensing,2019
B11_mean,2,7852.58136328554,Remote Sensing,2019
B12_mean,2,7758.2936089074,Remote Sensing,2019
EVI,2,8184.85243458707,Remote Sensing,2019
GNDVI,2,8219.44285642695,Remote Sensing,2019
NDVI,2,8163.37916765806,Remote Sensing,2019
VarietyCRIMSON,3,7756.11391614878,Other,2019
VarietyINIAGRAPEONE,3,7830.85996862245,Other,2019
VarietySABLE,3,7671.57135075879,Other,2019
VarietyTHOMPSON,3,8009.44816401131,Other,2019
VarietyTIMCO,3,8373.40521546563,Other,2019
FieldCRIMSON..99.00,3,7695.67073035738,Other,2019
FieldCRIMSON.04,3,7651.38590761721,Other,2019
FieldINIAGRAPE.ONE.14,3,7744.28348748327,Other,2019
FieldINIAGRAPE.ONE.15,3,7905.29084507614,Other,2019
FieldSABLE.14,3,7688.32162328433,Other,2019
FieldSABLE.16,3,7651.38590761721,Other,2019
FieldTHOMPSON.00,3,7651.26213741903,Other,2019
FieldTHOMPSON.07,3,7662.25138893338,Other,2019
FieldTHOMPSON.08,3,7651.38590761721,Other,2019
FieldTHOMPSON.96,3,7696.94319145631,Other,2019
FieldTIMCO.14.CR,3,8057.70900607378,Other,2019
Area_He,3,7849.77479841122,Other,2019
Average_Temp,3,7651.38590761721,Other,2019
Max_Temp,3,7651.38590761721,Other,2019
Min_Temp,3,7651.38590761721,Other,2019
Average_Hum,3,7651.38590761721,Other,2019
Average_Evapotranspiration,3,7651.38590761721,Other,2019
Accumulated_degree_Days,3,7651.38590761721,Other,2019
B1_mean,3,7917.71250144223,Remote Sensing,2019
B2_mean,3,7765.33357211967,Remote Sensing,2019
B3_mean,3,7758.6031809985,Remote Sensing,2019
B4_mean,3,8337.74501437586,Remote Sensing,2019
B5_mean,3,8002.11409726177,Remote Sensing,2019
B6_mean,3,7896.52488613239,Remote Sensing,2019
B7_mean,3,7747.88393026519,Remote Sensing,2019
B8_mean,3,7966.90048541243,Remote Sensing,2019
B8A_mean,3,7854.89197626562,Remote Sensing,2019
B9_mean,3,8067.11328565551,Remote Sensing,2019
B10_mean,3,7920.4307260104,Remote Sensing,2019
B11_mean,3,7919.11308768442,Remote Sensing,2019
B12_mean,3,7778.21047248259,Remote Sensing,2019
EVI,3,8092.58240430981,Remote Sensing,2019
GNDVI,3,8102.83941718177,Remote Sensing,2019
NDVI,3,8284.98564573723,Remote Sensing,2019
VarietyCRIMSON,4,7788.97470790346,Other,2019
VarietyINIAGRAPEONE,4,7837.18869312685,Other,2019
VarietySABLE,4,7679.5354207488,Other,2019
VarietyTHOMPSON,4,7700.19349619229,Other,2019
VarietyTIMCO,4,8113.39917886937,Other,2019
FieldCRIMSON..99.00,4,7674.94467203024,Other,2019
FieldCRIMSON.04,4,7682.41005941999,Other,2019
FieldINIAGRAPE.ONE.14,4,7945.30066227329,Other,2019
FieldINIAGRAPE.ONE.15,4,7736.21071882783,Other,2019
FieldSABLE.14,4,7681.10958097366,Other,2019
FieldSABLE.16,4,7674.16459549511,Other,2019
FieldTHOMPSON.00,4,7651.60958736602,Other,2019
FieldTHOMPSON.07,4,7643.74038564152,Other,2019
FieldTHOMPSON.08,4,7651.38590761721,Other,2019
FieldTHOMPSON.96,4,7666.79446751723,Other,2019
FieldTIMCO.14.CR,4,8096.26084979421,Other,2019
Area_He,4,7742.05521726316,Other,2019
Average_Temp,4,7651.38590761721,Other,2019
Max_Temp,4,7651.38590761721,Other,2019
Min_Temp,4,7651.38590761721,Other,2019
Average_Hum,4,7651.38590761721,Other,2019
Average_Evapotranspiration,4,7651.38590761721,Other,2019
Accumulated_degree_Days,4,7651.38590761721,Other,2019
B1_mean,4,8013.28986202938,Remote Sensing,2019
B2_mean,4,8267.65751236542,Remote Sensing,2019
B3_mean,4,7851.52501713894,Remote Sensing,2019
B4_mean,4,7949.92406585684,Remote Sensing,2019
B5_mean,4,8009.65021057728,Remote Sensing,2019
B6_mean,4,8044.68022838434,Remote Sensing,2019
B7_mean,4,7800.66215643855,Remote Sensing,2019
B8_mean,4,7902.48388821476,Remote Sensing,2019
B8A_mean,4,7786.87153605442,Remote Sensing,2019
B9_mean,4,8035.89084975809,Remote Sensing,2019
B10_mean,4,8006.47991706979,Remote Sensing,2019
B11_mean,4,7896.46163618663,Remote Sensing,2019
B12_mean,4,7778.2189083007,Remote Sensing,2019
EVI,4,7760.21166299385,Remote Sensing,2019
GNDVI,4,7689.69061436039,Remote Sensing,2019
NDVI,4,7896.18079926567,Remote Sensing,2019
VarietyCRIMSON,5,7749.94004991461,Other,2019
VarietyINIAGRAPEONE,5,7883.0198659116,Other,2019
VarietySABLE,5,7659.37096608043,Other,2019
VarietyTHOMPSON,5,7776.29198507042,Other,2019
VarietyTIMCO,5,8071.92049511193,Other,2019
FieldCRIMSON..99.00,5,7674.94467203024,Other,2019
FieldCRIMSON.04,5,7603.20683699206,Other,2019
FieldINIAGRAPE.ONE.14,5,7744.28348748327,Other,2019
FieldINIAGRAPE.ONE.15,5,7736.21071882783,Other,2019
FieldSABLE.14,5,7774.98493059076,Other,2019
FieldSABLE.16,5,7674.16459549511,Other,2019
FieldTHOMPSON.00,5,7665.19626559472,Other,2019
FieldTHOMPSON.07,5,7650.68703834969,Other,2019
FieldTHOMPSON.08,5,7667.90199770624,Other,2019
FieldTHOMPSON.96,5,7636.89742531272,Other,2019
FieldTIMCO.14.CR,5,8066.34729050004,Other,2019
Area_He,5,7843.9312523342,Other,2019
Average_Temp,5,7651.38590761721,Other,2019
Max_Temp,5,7651.38590761721,Other,2019
Min_Temp,5,7651.38590761721,Other,2019
Average_Hum,5,7651.38590761721,Other,2019
Average_Evapotranspiration,5,7651.38590761721,Other,2019
Accumulated_degree_Days,5,7651.38590761721,Other,2019
B1_mean,5,8109.46580535214,Remote Sensing,2019
B2_mean,5,7917.7071923206,Remote Sensing,2019
B3_mean,5,7871.89928088071,Remote Sensing,2019
B4_mean,5,7900.66786875299,Remote Sensing,2019
B5_mean,5,7853.3022468509,Remote Sensing,2019
B6_mean,5,7973.51119407628,Remote Sensing,2019
B7_mean,5,7821.37564048986,Remote Sensing,2019
B8_mean,5,7973.21771308708,Remote Sensing,2019
B8A_mean,5,8069.73305833521,Remote Sensing,2019
B9_mean,5,7904.02697600609,Remote Sensing,2019
B10_mean,5,8041.74038895629,Remote Sensing,2019
B11_mean,5,7871.21418201199,Remote Sensing,2019
B12_mean,5,7810.33024429852,Remote Sensing,2019
EVI,5,8035.97830866057,Remote Sensing,2019
GNDVI,5,7864.51481775895,Remote Sensing,2019
NDVI,5,8303.38786449849,Remote Sensing,2019
VarietyCRIMSON,6,7960.18432980735,Other,2019
VarietyINIAGRAPEONE,6,8063.48699451726,Other,2019
VarietySABLE,6,7682.17400000531,Other,2019
VarietyTHOMPSON,6,7755.53586943472,Other,2019
VarietyTIMCO,6,8129.56500849655,Other,2019
FieldCRIMSON..99.00,6,7674.94467203024,Other,2019
FieldCRIMSON.04,6,7594.05297167264,Other,2019
FieldINIAGRAPE.ONE.14,6,7767.5030048863,Other,2019
FieldINIAGRAPE.ONE.15,6,7737.27024119407,Other,2019
FieldSABLE.14,6,7681.10958097366,Other,2019
FieldSABLE.16,6,7680.26447861006,Other,2019
FieldTHOMPSON.00,6,7653.31964456866,Other,2019
FieldTHOMPSON.07,6,7636.35938521505,Other,2019
FieldTHOMPSON.08,6,7661.48390011961,Other,2019
FieldTHOMPSON.96,6,7696.94319145631,Other,2019
FieldTIMCO.14.CR,6,7651.38590761721,Other,2019
Area_He,6,7831.75991335854,Other,2019
Average_Temp,6,7651.38590761721,Other,2019
Max_Temp,6,7651.38590761721,Other,2019
Min_Temp,6,7651.38590761721,Other,2019
Average_Hum,6,7651.38590761721,Other,2019
Average_Evapotranspiration,6,7651.38590761721,Other,2019
