variable,permutation,dropout_loss,label,Year
Accumulated_degree_Days,4,11147.0497314669,Other,2018
B1_mean,4,11147.0497314669,Remote Sensing,2018
B2_mean,4,11147.0497314669,Remote Sensing,2018
B3_mean,4,11147.0497314669,Remote Sensing,2018
B4_mean,4,11147.0497314669,Remote Sensing,2018
B5_mean,4,11147.0497314669,Remote Sensing,2018
B6_mean,4,11147.0497314669,Remote Sensing,2018
B7_mean,4,11147.0497314669,Remote Sensing,2018
B8_mean,4,11147.0497314669,Remote Sensing,2018
B8A_mean,4,11147.0497314669,Remote Sensing,2018
B9_mean,4,11147.0497314669,Remote Sensing,2018
B10_mean,4,11147.0497314669,Remote Sensing,2018
B11_mean,4,11147.0497314669,Remote Sensing,2018
B12_mean,4,11147.0497314669,Remote Sensing,2018
EVI,4,11147.0497314669,Remote Sensing,2018
GNDVI,4,11147.0497314669,Remote Sensing,2018
NDVI,4,11147.0497314669,Remote Sensing,2018
VarietyCRIMSON,5,11147.0497314669,Other,2018
VarietyINIAGRAPEONE,5,11147.0497314669,Other,2018
VarietySABLE,5,11147.0497314669,Other,2018
VarietyTHOMPSON,5,11147.0497314669,Other,2018
VarietyTIMCO,5,11147.0497314669,Other,2018
FieldCRIMSON..99.00,5,11147.0497314669,Other,2018
FieldCRIMSON.04,5,11147.0497314669,Other,2018
FieldINIAGRAPE.ONE.14,5,11147.0497314669,Other,2018
FieldINIAGRAPE.ONE.15,5,11147.0497314669,Other,2018
FieldSABLE.14,5,11147.0497314669,Other,2018
FieldSABLE.16,5,11147.0497314669,Other,2018
FieldTHOMPSON.00,5,11147.0497314669,Other,2018
FieldTHOMPSON.07,5,11147.0497314669,Other,2018
FieldTHOMPSON.08,5,11147.0497314669,Other,2018
FieldTHOMPSON.96,5,11147.0497314669,Other,2018
FieldTIMCO.14.CR,5,11147.0497314669,Other,2018
Year,5,11147.0497314669,Other,2018
Area_He,5,11147.0497314669,Other,2018
Kg_He,5,11147.0497314669,Other,2018
Average_Temp,5,11147.0497314669,Other,2018
Max_Temp,5,11147.0497314669,Other,2018
Min_Temp,5,11147.0497314669,Other,2018
Average_Hum,5,11147.0497314669,Other,2018
Average_Evapotranspiration,5,11147.0497314669,Other,2018
Accumulated_degree_Days,5,11147.0497314669,Other,2018
B1_mean,5,11147.0497314669,Remote Sensing,2018
B2_mean,5,11147.0497314669,Remote Sensing,2018
B3_mean,5,11147.0497314669,Remote Sensing,2018
B4_mean,5,11147.0497314669,Remote Sensing,2018
B5_mean,5,11147.0497314669,Remote Sensing,2018
B6_mean,5,11147.0497314669,Remote Sensing,2018
B7_mean,5,11147.0497314669,Remote Sensing,2018
B8_mean,5,11147.0497314669,Remote Sensing,2018
B8A_mean,5,11147.0497314669,Remote Sensing,2018
B9_mean,5,11147.0497314669,Remote Sensing,2018
B10_mean,5,11147.0497314669,Remote Sensing,2018
B11_mean,5,11147.0497314669,Remote Sensing,2018
B12_mean,5,11147.0497314669,Remote Sensing,2018
EVI,5,11147.0497314669,Remote Sensing,2018
GNDVI,5,11147.0497314669,Remote Sensing,2018
NDVI,5,11147.0497314669,Remote Sensing,2018
VarietyCRIMSON,6,11147.0497314669,Other,2018
VarietyINIAGRAPEONE,6,11147.0497314669,Other,2018
VarietySABLE,6,11147.0497314669,Other,2018
VarietyTHOMPSON,6,11147.0497314669,Other,2018
VarietyTIMCO,6,11147.0497314669,Other,2018
FieldCRIMSON..99.00,6,11147.0497314669,Other,2018
FieldCRIMSON.04,6,11147.0497314669,Other,2018
FieldINIAGRAPE.ONE.14,6,11147.0497314669,Other,2018
FieldINIAGRAPE.ONE.15,6,11147.0497314669,Other,2018
FieldSABLE.14,6,11147.0497314669,Other,2018
FieldSABLE.16,6,11147.0497314669,Other,2018
FieldTHOMPSON.00,6,11147.0497314669,Other,2018
FieldTHOMPSON.07,6,11147.0497314669,Other,2018
FieldTHOMPSON.08,6,11147.0497314669,Other,2018
FieldTHOMPSON.96,6,11147.0497314669,Other,2018
FieldTIMCO.14.CR,6,11147.0497314669,Other,2018
Year,6,11147.0497314669,Other,2018
Area_He,6,11147.0497314669,Other,2018
Kg_He,6,11147.0497314669,Other,2018
Average_Temp,6,11147.0497314669,Other,2018
Max_Temp,6,11147.0497314669,Other,2018
Min_Temp,6,11147.0497314669,Other,2018
Average_Hum,6,11147.0497314669,Other,2018
Average_Evapotranspiration,6,11147.0497314669,Other,2018
Accumulated_degree_Days,6,11147.0497314669,Other,2018
B1_mean,6,11147.0497314669,Remote Sensing,2018
B2_mean,6,11147.0497314669,Remote Sensing,2018
B3_mean,6,11147.0497314669,Remote Sensing,2018
B4_mean,6,11147.0497314669,Remote Sensing,2018
B5_mean,6,11147.0497314669,Remote Sensing,2018
B6_mean,6,11147.0497314669,Remote Sensing,2018
B7_mean,6,11147.0497314669,Remote Sensing,2018
B8_mean,6,11147.0497314669,Remote Sensing,2018
B8A_mean,6,11147.0497314669,Remote Sensing,2018
B9_mean,6,11147.0497314669,Remote Sensing,2018
B10_mean,6,11147.0497314669,Remote Sensing,2018
B11_mean,6,11147.0497314669,Remote Sensing,2018
B12_mean,6,11147.0497314669,Remote Sensing,2018
EVI,6,11147.0497314669,Remote Sensing,2018
GNDVI,6,11147.0497314669,Remote Sensing,2018
NDVI,6,11147.0497314669,Remote Sensing,2018
VarietyCRIMSON,7,11147.0497314669,Other,2018
VarietyINIAGRAPEONE,7,11147.0497314669,Other,2018
VarietySABLE,7,11147.0497314669,Other,2018
VarietyTHOMPSON,7,11147.0497314669,Other,2018
VarietyTIMCO,7,11147.0497314669,Other,2018
FieldCRIMSON..99.00,7,11147.0497314669,Other,2018
FieldCRIMSON.04,7,11147.0497314669,Other,2018
FieldINIAGRAPE.ONE.14,7,11147.0497314669,Other,2018
FieldINIAGRAPE.ONE.15,7,11147.0497314669,Other,2018
FieldSABLE.14,7,11147.0497314669,Other,2018
FieldSABLE.16,7,11147.0497314669,Other,2018
FieldTHOMPSON.00,7,11147.0497314669,Other,2018
FieldTHOMPSON.07,7,11147.0497314669,Other,2018
FieldTHOMPSON.08,7,11147.0497314669,Other,2018
FieldTHOMPSON.96,7,11147.0497314669,Other,2018
FieldTIMCO.14.CR,7,11147.0497314669,Other,2018
Year,7,11147.0497314669,Other,2018
Area_He,7,11147.0497314669,Other,2018
Kg_He,7,11147.0497314669,Other,2018
Average_Temp,7,11147.0497314669,Other,2018
Max_Temp,7,11147.0497314669,Other,2018
Min_Temp,7,11147.0497314669,Other,2018
Average_Hum,7,11147.0497314669,Other,2018
Average_Evapotranspiration,7,11147.0497314669,Other,2018
Accumulated_degree_Days,7,11147.0497314669,Other,2018
B1_mean,7,11147.0497314669,Remote Sensing,2018
B2_mean,7,11147.0497314669,Remote Sensing,2018
B3_mean,7,11147.0497314669,Remote Sensing,2018
B4_mean,7,11147.0497314669,Remote Sensing,2018
B5_mean,7,11147.0497314669,Remote Sensing,2018
B6_mean,7,11147.0497314669,Remote Sensing,2018
B7_mean,7,11147.0497314669,Remote Sensing,2018
B8_mean,7,11147.0497314669,Remote Sensing,2018
B8A_mean,7,11147.0497314669,Remote Sensing,2018
B9_mean,7,11147.0497314669,Remote Sensing,2018
B10_mean,7,11147.0497314669,Remote Sensing,2018
B11_mean,7,11147.0497314669,Remote Sensing,2018
B12_mean,7,11147.0497314669,Remote Sensing,2018
EVI,7,11147.0497314669,Remote Sensing,2018
GNDVI,7,11147.0497314669,Remote Sensing,2018
NDVI,7,11147.0497314669,Remote Sensing,2018
VarietyCRIMSON,8,11147.0497314669,Other,2018
VarietyINIAGRAPEONE,8,11147.0497314669,Other,2018
VarietySABLE,8,11147.0497314669,Other,2018
VarietyTHOMPSON,8,11147.0497314669,Other,2018
VarietyTIMCO,8,11147.0497314669,Other,2018
FieldCRIMSON..99.00,8,11147.0497314669,Other,2018
FieldCRIMSON.04,8,11147.0497314669,Other,2018
FieldINIAGRAPE.ONE.14,8,11147.0497314669,Other,2018
FieldINIAGRAPE.ONE.15,8,11147.0497314669,Other,2018
FieldSABLE.14,8,11147.0497314669,Other,2018
FieldSABLE.16,8,11147.0497314669,Other,2018
FieldTHOMPSON.00,8,11147.0497314669,Other,2018
FieldTHOMPSON.07,8,11147.0497314669,Other,2018
FieldTHOMPSON.08,8,11147.0497314669,Other,2018
FieldTHOMPSON.96,8,11147.0497314669,Other,2018
FieldTIMCO.14.CR,8,11147.0497314669,Other,2018
Year,8,11147.0497314669,Other,2018
Area_He,8,11147.0497314669,Other,2018
Kg_He,8,11147.0497314669,Other,2018
Average_Temp,8,11147.0497314669,Other,2018
Max_Temp,8,11147.0497314669,Other,2018
Min_Temp,8,11147.0497314669,Other,2018
Average_Hum,8,11147.0497314669,Other,2018
Average_Evapotranspiration,8,11147.0497314669,Other,2018
Accumulated_degree_Days,8,11147.0497314669,Other,2018
B1_mean,8,11147.0497314669,Remote Sensing,2018
B2_mean,8,11147.0497314669,Remote Sensing,2018
B3_mean,8,11147.0497314669,Remote Sensing,2018
B4_mean,8,11147.0497314669,Remote Sensing,2018
B5_mean,8,11147.0497314669,Remote Sensing,2018
B6_mean,8,11147.0497314669,Remote Sensing,2018
B7_mean,8,11147.0497314669,Remote Sensing,2018
B8_mean,8,11147.0497314669,Remote Sensing,2018
B8A_mean,8,11147.0497314669,Remote Sensing,2018
B9_mean,8,11147.0497314669,Remote Sensing,2018
B10_mean,8,11147.0497314669,Remote Sensing,2018
B11_mean,8,11147.0497314669,Remote Sensing,2018
B12_mean,8,11147.0497314669,Remote Sensing,2018
EVI,8,11147.0497314669,Remote Sensing,2018
GNDVI,8,11147.0497314669,Remote Sensing,2018
NDVI,8,11147.0497314669,Remote Sensing,2018
VarietyCRIMSON,9,11147.0497314669,Other,2018
VarietyINIAGRAPEONE,9,11147.0497314669,Other,2018
VarietySABLE,9,11147.0497314669,Other,2018
VarietyTHOMPSON,9,11147.0497314669,Other,2018
VarietyTIMCO,9,11147.0497314669,Other,2018
FieldCRIMSON..99.00,9,11147.0497314669,Other,2018
FieldCRIMSON.04,9,11147.0497314669,Other,2018
FieldINIAGRAPE.ONE.14,9,11147.0497314669,Other,2018
FieldINIAGRAPE.ONE.15,9,11147.0497314669,Other,2018
FieldSABLE.14,9,11147.0497314669,Other,2018
FieldSABLE.16,9,11147.0497314669,Other,2018
FieldTHOMPSON.00,9,11147.0497314669,Other,2018
FieldTHOMPSON.07,9,11147.0497314669,Other,2018
FieldTHOMPSON.08,9,11147.0497314669,Other,2018
FieldTHOMPSON.96,9,11147.0497314669,Other,2018
FieldTIMCO.14.CR,9,11147.0497314669,Other,2018
Year,9,11147.0497314669,Other,2018
Area_He,9,11147.0497314669,Other,2018
Kg_He,9,11147.0497314669,Other,2018
Average_Temp,9,11147.0497314669,Other,2018
Max_Temp,9,11147.0497314669,Other,2018
Min_Temp,9,11147.0497314669,Other,2018
Average_Hum,9,11147.0497314669,Other,2018
Average_Evapotranspiration,9,11147.0497314669,Other,2018
Accumulated_degree_Days,9,11147.0497314669,Other,2018
B1_mean,9,11147.0497314669,Remote Sensing,2018
B2_mean,9,11147.0497314669,Remote Sensing,2018
B3_mean,9,11147.0497314669,Remote Sensing,2018
B4_mean,9,11147.0497314669,Remote Sensing,2018
B5_mean,9,11147.0497314669,Remote Sensing,2018
B6_mean,9,11147.0497314669,Remote Sensing,2018
B7_mean,9,11147.0497314669,Remote Sensing,2018
B8_mean,9,11147.0497314669,Remote Sensing,2018
B8A_mean,9,11147.0497314669,Remote Sensing,2018
B9_mean,9,11147.0497314669,Remote Sensing,2018
B10_mean,9,11147.0497314669,Remote Sensing,2018
B11_mean,9,11147.0497314669,Remote Sensing,2018
B12_mean,9,11147.0497314669,Remote Sensing,2018
EVI,9,11147.0497314669,Remote Sensing,2018
GNDVI,9,11147.0497314669,Remote Sensing,2018
NDVI,9,11147.0497314669,Remote Sensing,2018
VarietyCRIMSON,10,11147.0497314669,Other,2018
VarietyINIAGRAPEONE,10,11147.0497314669,Other,2018
VarietySABLE,10,11147.0497314669,Other,2018
VarietyTHOMPSON,10,11147.0497314669,Other,2018
VarietyTIMCO,10,11147.0497314669,Other,2018
FieldCRIMSON..99.00,10,11147.0497314669,Other,2018
FieldCRIMSON.04,10,11147.0497314669,Other,2018
FieldINIAGRAPE.ONE.14,10,11147.0497314669,Other,2018
FieldINIAGRAPE.ONE.15,10,11147.0497314669,Other,2018
FieldSABLE.14,10,11147.0497314669,Other,2018
FieldSABLE.16,10,11147.0497314669,Other,2018
FieldTHOMPSON.00,10,11147.0497314669,Other,2018
FieldTHOMPSON.07,10,11147.0497314669,Other,2018
FieldTHOMPSON.08,10,11147.0497314669,Other,2018
FieldTHOMPSON.96,10,11147.0497314669,Other,2018
FieldTIMCO.14.CR,10,11147.0497314669,Other,2018
Year,10,11147.0497314669,Other,2018
Area_He,10,11147.0497314669,Other,2018
Kg_He,10,11147.0497314669,Other,2018
Average_Temp,10,11147.0497314669,Other,2018
Max_Temp,10,11147.0497314669,Other,2018
Min_Temp,10,11147.0497314669,Other,2018
Average_Hum,10,11147.0497314669,Other,2018
Average_Evapotranspiration,10,11147.0497314669,Other,2018
Accumulated_degree_Days,10,11147.0497314669,Other,2018
B1_mean,10,11147.0497314669,Remote Sensing,2018
B2_mean,10,11147.0497314669,Remote Sensing,2018
B3_mean,10,11147.0497314669,Remote Sensing,2018
B4_mean,10,11147.0497314669,Remote Sensing,2018
B5_mean,10,11147.0497314669,Remote Sensing,2018
B6_mean,10,11147.0497314669,Remote Sensing,2018
B7_mean,10,11147.0497314669,Remote Sensing,2018
B8_mean,10,11147.0497314669,Remote Sensing,2018
B8A_mean,10,11147.0497314669,Remote Sensing,2018
B9_mean,10,11147.0497314669,Remote Sensing,2018
B10_mean,10,11147.0497314669,Remote Sensing,2018
B11_mean,10,11147.0497314669,Remote Sensing,2018
B12_mean,10,11147.0497314669,Remote Sensing,2018
EVI,10,11147.0497314669,Remote Sensing,2018
GNDVI,10,11147.0497314669,Remote Sensing,2018
NDVI,10,11147.0497314669,Remote Sensing,2018
VarietyCRIMSON,0,10625.0201336278,Other,2019
VarietyINIAGRAPEONE,0,10625.0201336278,Other,2019
VarietySABLE,0,10625.0201336278,Other,2019
VarietyTHOMPSON,0,10625.0201336278,Other,2019
VarietyTIMCO,0,10625.0201336278,Other,2019
FieldCRIMSON..99.00,0,10625.0201336278,Other,2019
FieldCRIMSON.04,0,10625.0201336278,Other,2019
FieldINIAGRAPE.ONE.14,0,10625.0201336278,Other,2019
FieldINIAGRAPE.ONE.15,0,10625.0201336278,Other,2019
FieldSABLE.14,0,10625.0201336278,Other,2019
FieldSABLE.16,0,10625.0201336278,Other,2019
FieldTHOMPSON.00,0,10625.0201336278,Other,2019
FieldTHOMPSON.07,0,10625.0201336278,Other,2019
FieldTHOMPSON.08,0,10625.0201336278,Other,2019
FieldTHOMPSON.96,0,10625.0201336278,Other,2019
FieldTIMCO.14.CR,0,10625.0201336278,Other,2019
Year,0,10625.0201336278,Other,2019
Area_He,0,10625.0201336278,Other,2019
Kg_He,0,10625.0201336278,Other,2019
Average_Temp,0,10625.0201336278,Other,2019
Max_Temp,0,10625.0201336278,Other,2019
Min_Temp,0,10625.0201336278,Other,2019
Average_Hum,0,10625.0201336278,Other,2019
Average_Evapotranspiration,0,10625.0201336278,Other,2019
Accumulated_degree_Days,0,10625.0201336278,Other,2019
B1_mean,0,10625.0201336278,Remote Sensing,2019
B2_mean,0,10625.0201336278,Remote Sensing,2019
B3_mean,0,10625.0201336278,Remote Sensing,2019
B4_mean,0,10625.0201336278,Remote Sensing,2019
B5_mean,0,10625.0201336278,Remote Sensing,2019
B6_mean,0,10625.0201336278,Remote Sensing,2019
B7_mean,0,10625.0201336278,Remote Sensing,2019
B8_mean,0,10625.0201336278,Remote Sensing,2019
B8A_mean,0,10625.0201336278,Remote Sensing,2019
B9_mean,0,10625.0201336278,Remote Sensing,2019
B10_mean,0,10625.0201336278,Remote Sensing,2019
B11_mean,0,10625.0201336278,Remote Sensing,2019
B12_mean,0,10625.0201336278,Remote Sensing,2019
EVI,0,10625.0201336278,Remote Sensing,2019
GNDVI,0,10625.0201336278,Remote Sensing,2019
NDVI,0,10625.0201336278,Remote Sensing,2019
VarietyCRIMSON,1,10625.0201336278,Other,2019
VarietyINIAGRAPEONE,1,10625.0201336278,Other,2019
VarietySABLE,1,10625.0201336278,Other,2019
VarietyTHOMPSON,1,10625.0201336278,Other,2019
VarietyTIMCO,1,10625.0201336278,Other,2019
FieldCRIMSON..99.00,1,10625.0201336278,Other,2019
FieldCRIMSON.04,1,10625.0201336278,Other,2019
FieldINIAGRAPE.ONE.14,1,10625.0201336278,Other,2019
FieldINIAGRAPE.ONE.15,1,10625.0201336278,Other,2019
FieldSABLE.14,1,10625.0201336278,Other,2019
FieldSABLE.16,1,10625.0201336278,Other,2019
FieldTHOMPSON.00,1,10625.0201336278,Other,2019
FieldTHOMPSON.07,1,10625.0201336278,Other,2019
FieldTHOMPSON.08,1,10625.0201336278,Other,2019
FieldTHOMPSON.96,1,10625.0201336278,Other,2019
FieldTIMCO.14.CR,1,10625.0201336278,Other,2019
Year,1,10625.0201336278,Other,2019
Area_He,1,10625.0201336278,Other,2019
Kg_He,1,10625.0201336278,Other,2019
Average_Temp,1,10625.0201336278,Other,2019
Max_Temp,1,10625.0201336278,Other,2019
Min_Temp,1,10625.0201336278,Other,2019
Average_Hum,1,10625.0201336278,Other,2019
Average_Evapotranspiration,1,10625.0201336278,Other,2019
Accumulated_degree_Days,1,10625.0201336278,Other,2019
B1_mean,1,10625.0201336278,Remote Sensing,2019
B2_mean,1,10625.0201336278,Remote Sensing,2019
B3_mean,1,10625.0201336278,Remote Sensing,2019
B4_mean,1,10625.0201336278,Remote Sensing,2019
B5_mean,1,10625.0201336278,Remote Sensing,2019
B6_mean,1,10625.0201336278,Remote Sensing,2019
B7_mean,1,10625.0201336278,Remote Sensing,2019
B8_mean,1,10625.0201336278,Remote Sensing,2019
B8A_mean,1,10625.0201336278,Remote Sensing,2019
B9_mean,1,10625.0201336278,Remote Sensing,2019
B10_mean,1,10625.0201336278,Remote Sensing,2019
B11_mean,1,10625.0201336278,Remote Sensing,2019
B12_mean,1,10625.0201336278,Remote Sensing,2019
EVI,1,10625.0201336278,Remote Sensing,2019
GNDVI,1,10625.0201336278,Remote Sensing,2019
NDVI,1,10625.0201336278,Remote Sensing,2019
VarietyCRIMSON,2,10625.0201336278,Other,2019
VarietyINIAGRAPEONE,2,10625.0201336278,Other,2019
VarietySABLE,2,10625.0201336278,Other,2019
VarietyTHOMPSON,2,10625.0201336278,Other,2019
VarietyTIMCO,2,10625.0201336278,Other,2019
FieldCRIMSON..99.00,2,10625.0201336278,Other,2019
FieldCRIMSON.04,2,10625.0201336278,Other,2019
FieldINIAGRAPE.ONE.14,2,10625.0201336278,Other,2019
FieldINIAGRAPE.ONE.15,2,10625.0201336278,Other,2019
FieldSABLE.14,2,10625.0201336278,Other,2019
FieldSABLE.16,2,10625.0201336278,Other,2019
FieldTHOMPSON.00,2,10625.0201336278,Other,2019
FieldTHOMPSON.07,2,10625.0201336278,Other,2019
FieldTHOMPSON.08,2,10625.0201336278,Other,2019
FieldTHOMPSON.96,2,10625.0201336278,Other,2019
FieldTIMCO.14.CR,2,10625.0201336278,Other,2019
Year,2,10625.0201336278,Other,2019
Area_He,2,10625.0201336278,Other,2019
Kg_He,2,10625.0201336278,Other,2019
Average_Temp,2,10625.0201336278,Other,2019
Max_Temp,2,10625.0201336278,Other,2019
Min_Temp,2,10625.0201336278,Other,2019
Average_Hum,2,10625.0201336278,Other,2019
Average_Evapotranspiration,2,10625.0201336278,Other,2019
Accumulated_degree_Days,2,10625.0201336278,Other,2019
B1_mean,2,10625.0201336278,Remote Sensing,2019
B2_mean,2,10625.0201336278,Remote Sensing,2019
B3_mean,2,10625.0201336278,Remote Sensing,2019
B4_mean,2,10625.0201336278,Remote Sensing,2019
B5_mean,2,10625.0201336278,Remote Sensing,2019
B6_mean,2,10625.0201336278,Remote Sensing,2019
B7_mean,2,10625.0201336278,Remote Sensing,2019
B8_mean,2,10625.0201336278,Remote Sensing,2019
B8A_mean,2,10625.0201336278,Remote Sensing,2019
B9_mean,2,10625.0201336278,Remote Sensing,2019
B10_mean,2,10625.0201336278,Remote Sensing,2019
B11_mean,2,10625.0201336278,Remote Sensing,2019
B12_mean,2,10625.0201336278,Remote Sensing,2019
EVI,2,10625.0201336278,Remote Sensing,2019
GNDVI,2,10625.0201336278,Remote Sensing,2019
NDVI,2,10625.0201336278,Remote Sensing,2019
VarietyCRIMSON,3,10625.0201336278,Other,2019
VarietyINIAGRAPEONE,3,10625.0201336278,Other,2019
VarietySABLE,3,10625.0201336278,Other,2019
VarietyTHOMPSON,3,10625.0201336278,Other,2019
VarietyTIMCO,3,10625.0201336278,Other,2019
FieldCRIMSON..99.00,3,10625.0201336278,Other,2019
FieldCRIMSON.04,3,10625.0201336278,Other,2019
FieldINIAGRAPE.ONE.14,3,10625.0201336278,Other,2019
FieldINIAGRAPE.ONE.15,3,10625.0201336278,Other,2019
FieldSABLE.14,3,10625.0201336278,Other,2019
FieldSABLE.16,3,10625.0201336278,Other,2019
FieldTHOMPSON.00,3,10625.0201336278,Other,2019
FieldTHOMPSON.07,3,10625.0201336278,Other,2019
FieldTHOMPSON.08,3,10625.0201336278,Other,2019
FieldTHOMPSON.96,3,10625.0201336278,Other,2019
FieldTIMCO.14.CR,3,10625.0201336278,Other,2019
Year,3,10625.0201336278,Other,2019
Area_He,3,10625.0201336278,Other,2019
Kg_He,3,10625.0201336278,Other,2019
Average_Temp,3,10625.0201336278,Other,2019
Max_Temp,3,10625.0201336278,Other,2019
Min_Temp,3,10625.0201336278,Other,2019
Average_Hum,3,10625.0201336278,Other,2019
Average_Evapotranspiration,3,10625.0201336278,Other,2019
Accumulated_degree_Days,3,10625.0201336278,Other,2019
B1_mean,3,10625.0201336278,Remote Sensing,2019
B2_mean,3,10625.0201336278,Remote Sensing,2019
B3_mean,3,10625.0201336278,Remote Sensing,2019
B4_mean,3,10625.0201336278,Remote Sensing,2019
B5_mean,3,10625.0201336278,Remote Sensing,2019
B6_mean,3,10625.0201336278,Remote Sensing,2019
B7_mean,3,10625.0201336278,Remote Sensing,2019
B8_mean,3,10625.0201336278,Remote Sensing,2019
B8A_mean,3,10625.0201336278,Remote Sensing,2019
B9_mean,3,10625.0201336278,Remote Sensing,2019
B10_mean,3,10625.0201336278,Remote Sensing,2019
B11_mean,3,10625.0201336278,Remote Sensing,2019
B12_mean,3,10625.0201336278,Remote Sensing,2019
EVI,3,10625.0201336278,Remote Sensing,2019
GNDVI,3,10625.0201336278,Remote Sensing,2019
NDVI,3,10625.0201336278,Remote Sensing,2019
VarietyCRIMSON,4,10625.0201336278,Other,2019
VarietyINIAGRAPEONE,4,10625.0201336278,Other,2019
VarietySABLE,4,10625.0201336278,Other,2019
VarietyTHOMPSON,4,10625.0201336278,Other,2019
VarietyTIMCO,4,10625.0201336278,Other,2019
FieldCRIMSON..99.00,4,10625.0201336278,Other,2019
FieldCRIMSON.04,4,10625.0201336278,Other,2019
FieldINIAGRAPE.ONE.14,4,10625.0201336278,Other,2019
FieldINIAGRAPE.ONE.15,4,10625.0201336278,Other,2019
FieldSABLE.14,4,10625.0201336278,Other,2019
FieldSABLE.16,4,10625.0201336278,Other,2019
FieldTHOMPSON.00,4,10625.0201336278,Other,2019
FieldTHOMPSON.07,4,10625.0201336278,Other,2019
FieldTHOMPSON.08,4,10625.0201336278,Other,2019
FieldTHOMPSON.96,4,10625.0201336278,Other,2019
FieldTIMCO.14.CR,4,10625.0201336278,Other,2019
Year,4,10625.0201336278,Other,2019
Area_He,4,10625.0201336278,Other,2019
Kg_He,4,10625.0201336278,Other,2019
Average_Temp,4,10625.0201336278,Other,2019
Max_Temp,4,10625.0201336278,Other,2019
Min_Temp,4,10625.0201336278,Other,2019
Average_Hum,4,10625.0201336278,Other,2019
Average_Evapotranspiration,4,10625.0201336278,Other,2019
Accumulated_degree_Days,4,10625.0201336278,Other,2019
B1_mean,4,10625.0201336278,Remote Sensing,2019
B2_mean,4,10625.0201336278,Remote Sensing,2019
B3_mean,4,10625.0201336278,Remote Sensing,2019
B4_mean,4,10625.0201336278,Remote Sensing,2019
B5_mean,4,10625.0201336278,Remote Sensing,2019
B6_mean,4,10625.0201336278,Remote Sensing,2019
B7_mean,4,10625.0201336278,Remote Sensing,2019
B8_mean,4,10625.0201336278,Remote Sensing,2019
B8A_mean,4,10625.0201336278,Remote Sensing,2019
B9_mean,4,10625.0201336278,Remote Sensing,2019
B10_mean,4,10625.0201336278,Remote Sensing,2019
B11_mean,4,10625.0201336278,Remote Sensing,2019
B12_mean,4,10625.0201336278,Remote Sensing,2019
EVI,4,10625.0201336278,Remote Sensing,2019
GNDVI,4,10625.0201336278,Remote Sensing,2019
NDVI,4,10625.0201336278,Remote Sensing,2019
VarietyCRIMSON,5,10625.0201336278,Other,2019
VarietyINIAGRAPEONE,5,10625.0201336278,Other,2019
VarietySABLE,5,10625.0201336278,Other,2019
VarietyTHOMPSON,5,10625.0201336278,Other,2019
VarietyTIMCO,5,10625.0201336278,Other,2019
FieldCRIMSON..99.00,5,10625.0201336278,Other,2019
FieldCRIMSON.04,5,10625.0201336278,Other,2019
FieldINIAGRAPE.ONE.14,5,10625.0201336278,Other,2019
FieldINIAGRAPE.ONE.15,5,10625.0201336278,Other,2019
FieldSABLE.14,5,10625.0201336278,Other,2019
FieldSABLE.16,5,10625.0201336278,Other,2019
FieldTHOMPSON.00,5,10625.0201336278,Other,2019
FieldTHOMPSON.07,5,10625.0201336278,Other,2019
FieldTHOMPSON.08,5,10625.0201336278,Other,2019
FieldTHOMPSON.96,5,10625.0201336278,Other,2019
FieldTIMCO.14.CR,5,10625.0201336278,Other,2019
Year,5,10625.0201336278,Other,2019
Area_He,5,10625.0201336278,Other,2019
Kg_He,5,10625.0201336278,Other,2019
Average_Temp,5,10625.0201336278,Other,2019
Max_Temp,5,10625.0201336278,Other,2019
Min_Temp,5,10625.0201336278,Other,2019
Average_Hum,5,10625.0201336278,Other,2019
Average_Evapotranspiration,5,10625.0201336278,Other,2019
Accumulated_degree_Days,5,10625.0201336278,Other,2019
B1_mean,5,10625.0201336278,Remote Sensing,2019
B2_mean,5,10625.0201336278,Remote Sensing,2019
B3_mean,5,10625.0201336278,Remote Sensing,2019
B4_mean,5,10625.0201336278,Remote Sensing,2019
B5_mean,5,10625.0201336278,Remote Sensing,2019
B6_mean,5,10625.0201336278,Remote Sensing,2019
B7_mean,5,10625.0201336278,Remote Sensing,2019
B8_mean,5,10625.0201336278,Remote Sensing,2019
B8A_mean,5,10625.0201336278,Remote Sensing,2019
B9_mean,5,10625.0201336278,Remote Sensing,2019
B10_mean,5,10625.0201336278,Remote Sensing,2019
B11_mean,5,10625.0201336278,Remote Sensing,2019
B12_mean,5,10625.0201336278,Remote Sensing,2019
EVI,5,10625.0201336278,Remote Sensing,2019
GNDVI,5,10625.0201336278,Remote Sensing,2019
NDVI,5,10625.0201336278,Remote Sensing,2019
VarietyCRIMSON,6,10625.0201336278,Other,2019
VarietyINIAGRAPEONE,6,10625.0201336278,Other,2019
VarietySABLE,6,10625.0201336278,Other,2019
VarietyTHOMPSON,6,10625.0201336278,Other,2019
VarietyTIMCO,6,10625.0201336278,Other,2019
FieldCRIMSON..99.00,6,10625.0201336278,Other,2019
FieldCRIMSON.04,6,10625.0201336278,Other,2019
FieldINIAGRAPE.ONE.14,6,10625.0201336278,Other,2019
FieldINIAGRAPE.ONE.15,6,10625.0201336278,Other,2019
FieldSABLE.14,6,10625.0201336278,Other,2019
FieldSABLE.16,6,10625.0201336278,Other,2019
